indicator;jaar;thema;eenheid;bron;doel_tekst;legitimatie;coalitiedoel;coalitiebedoeling;doel;doeljaar;doel_meerdere;richting;doelsoort;heeft_coalitiedoel;doel_alt;doel_alt_label;waarde_rk;waarde;herkomst
Verdeling woningvoorraad naar eigendom (sociale huur);2022;Wonen;sociale huur;CBS;Meer is beter;Programma Woningbouw 2022;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;2305,77199999999993;2305,77199999999993;Rekenkamer
Verdeling woningvoorraad naar eigendom (sociale huur);2023;Wonen;sociale huur;CBS;Meer is beter;Programma Woningbouw 2022;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;2312,98100000000022;2312,98100000000022;Rekenkamer
Verdeling woningvoorraad naar eigendom (sociale huur);2024;Wonen;sociale huur;CBS;Meer is beter;Programma Woningbouw 2022;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;2321,42099999999982;2321,42099999999982;Rekenkamer
Verdeling woningvoorraad naar eigendom (sociale huur);2025;Wonen;sociale huur;CBS;Meer is beter;Programma Woningbouw 2022;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;2332,00000000000000;2332,00000000000000;Rekenkamer
Verdeling woningvoorraad naar eigendom (vrije sectorhuur);2020;Wonen;vrije sectorhuur;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;1058,83600000000001;1058,83600000000001;Rekenkamer
Verdeling woningvoorraad naar eigendom (vrije sectorhuur);2021;Wonen;vrije sectorhuur;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;1100,04199999999992;1100,04199999999992;Rekenkamer
Verdeling woningvoorraad naar eigendom (vrije sectorhuur);2022;Wonen;vrije sectorhuur;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;1128,68299999999999;1128,68299999999999;Rekenkamer
Verdeling woningvoorraad naar eigendom (vrije sectorhuur);2023;Wonen;vrije sectorhuur;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;1166,60699999999997;1166,60699999999997;Rekenkamer
Verdeling woningvoorraad naar eigendom (vrije sectorhuur);2024;Wonen;vrije sectorhuur;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;1186,83099999999990;1186,83099999999990;Rekenkamer
Verdeling woningvoorraad naar eigendom (vrije sectorhuur);2025;Wonen;vrije sectorhuur;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;1181,00000000000000;1181,00000000000000;Rekenkamer
Woningen tekort (aantal);2020;Wonen;aantal;CBS/SBF;Lager tekort is beter;Programma Woningbouw 2022;NA;Woningtekort terugdringen;NA;NA;NA;lager;Overig;FALSE;NA;NA;331,00000000000000;331,00000000000000;Rekenkamer
Woningen tekort (aantal);2021;Wonen;aantal;CBS/SBF;Lager tekort is beter;Programma Woningbouw 2022;NA;Woningtekort terugdringen;NA;NA;NA;lager;Overig;FALSE;NA;NA;279,00000000000000;279,00000000000000;Rekenkamer
Woningen tekort (aantal);2022;Wonen;aantal;CBS/SBF;Lager tekort is beter;Programma Woningbouw 2022;NA;Woningtekort terugdringen;NA;NA;NA;lager;Overig;FALSE;NA;NA;315,00000000000000;315,00000000000000;Rekenkamer
Woningen tekort (aantal);2023;Wonen;aantal;CBS/SBF;Lager tekort is beter;Programma Woningbouw 2022;NA;Woningtekort terugdringen;NA;NA;NA;lager;Overig;FALSE;NA;NA;390,00000000000000;390,00000000000000;Rekenkamer
Woningen tekort (aantal);2024;Wonen;aantal;CBS/SBF;Lager tekort is beter;Programma Woningbouw 2022;NA;Woningtekort terugdringen;NA;NA;NA;lager;Overig;FALSE;NA;NA;401,00000000000000;401,00000000000000;Rekenkamer
Woningen tekort (aantal);2025;Wonen;aantal;CBS/SBF;Lager tekort is beter;Programma Woningbouw 2022;NA;Woningtekort terugdringen;NA;NA;NA;lager;Overig;FALSE;NA;NA;396,00000000000000;396,00000000000000;Rekenkamer
% rokers 12-18 jr.;2020;Zorg;NA;RIVM/CBS;2040: 0% (12-25jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We gaan door met initiatieven rondom de rookvrije generatie en de minimale leeftijd voor de aanschaf van nicotinehoudende producten gaat naar 21 jaar.;0,0;2040;NA;lager;Beleidsafspraak;FALSE;NA;NA;4,20000000000000;4,20000000000000;Rekenkamer
% rokers 12-18 jr.;2021;Zorg;NA;RIVM/CBS;2040: 0% (12-25jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We gaan door met initiatieven rondom de rookvrije generatie en de minimale leeftijd voor de aanschaf van nicotinehoudende producten gaat naar 21 jaar.;0,0;2040;NA;lager;Beleidsafspraak;FALSE;NA;NA;6,40000000000000;6,40000000000000;Rekenkamer
% rokers 12-18 jr.;2022;Zorg;NA;RIVM/CBS;2040: 0% (12-25jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We gaan door met initiatieven rondom de rookvrije generatie en de minimale leeftijd voor de aanschaf van nicotinehoudende producten gaat naar 21 jaar.;0,0;2040;NA;lager;Beleidsafspraak;FALSE;NA;NA;6,60000000000000;6,60000000000000;Rekenkamer
% rokers 12-18 jr.;2023;Zorg;NA;RIVM/CBS;2040: 0% (12-25jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We gaan door met initiatieven rondom de rookvrije generatie en de minimale leeftijd voor de aanschaf van nicotinehoudende producten gaat naar 21 jaar.;0,0;2040;NA;lager;Beleidsafspraak;FALSE;NA;NA;7,20000000000000;7,20000000000000;Rekenkamer
% rokers 12-18 jr.;2024;Zorg;NA;RIVM/CBS;2040: 0% (12-25jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We gaan door met initiatieven rondom de rookvrije generatie en de minimale leeftijd voor de aanschaf van nicotinehoudende producten gaat naar 21 jaar.;0,0;2040;NA;lager;Beleidsafspraak;FALSE;NA;NA;7,50000000000000;7,50000000000000;Rekenkamer
% rokers 12-18 jr.;2025;Zorg;NA;RIVM/CBS;2040: 0% (12-25jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We gaan door met initiatieven rondom de rookvrije generatie en de minimale leeftijd voor de aanschaf van nicotinehoudende producten gaat naar 21 jaar.;0,0;2040;NA;lager;Beleidsafspraak;FALSE;NA;NA;7,90000000000000;7,90000000000000;Rekenkamer
% rokers > 18 jr.;2020;Zorg;NA;NA;NA;NA;NA;NA;NA;NA;NA;lager;NA;FALSE;NA;NA;20,20000000000000;20,20000000000000;Rekenkamer
% rokers > 18 jr.;2021;Zorg;NA;NA;NA;NA;NA;NA;NA;NA;NA;lager;NA;FALSE;NA;NA;20,60000000000000;20,60000000000000;Rekenkamer
% rokers > 18 jr.;2022;Zorg;NA;NA;NA;NA;NA;NA;NA;NA;NA;lager;NA;FALSE;NA;NA;18,90000000000000;18,90000000000000;Rekenkamer
% rokers > 18 jr.;2023;Zorg;NA;NA;NA;NA;NA;NA;NA;NA;NA;lager;NA;FALSE;NA;NA;19,00000000000000;19,00000000000000;Rekenkamer
% rokers > 18 jr.;2024;Zorg;NA;NA;NA;NA;NA;NA;NA;NA;NA;lager;NA;FALSE;NA;NA;18,20000000000000;18,20000000000000;Rekenkamer
% rokers > 18 jr.;2025;Zorg;NA;NA;NA;NA;NA;NA;NA;NA;NA;lager;NA;FALSE;NA;NA;17,80000000000000;17,80000000000000;Rekenkamer
Gemiddelde wachttijd behandeling ziekenhuis (% langer dan Treeknorm);2022;Zorg;% langer dan Treeknorm;Nza;een lager % is beter;Wet Marktordening Gezondheidszorg;NA;Toegankelijkheid zorg verbeteren;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;46,20000000000000;46,20000000000000;Rekenkamer
Gemiddelde wachttijd behandeling ziekenhuis (% langer dan Treeknorm);2023;Zorg;% langer dan Treeknorm;Nza;een lager % is beter;Wet Marktordening Gezondheidszorg;NA;Toegankelijkheid zorg verbeteren;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;46,00000000000000;46,00000000000000;Rekenkamer
Gemiddelde wachttijd behandeling ziekenhuis (% langer dan Treeknorm);2024;Zorg;% langer dan Treeknorm;Nza;een lager % is beter;Wet Marktordening Gezondheidszorg;NA;Toegankelijkheid zorg verbeteren;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;43,60000000000000;43,60000000000000;Rekenkamer
Gemiddelde wachttijd behandeling ziekenhuis (% langer dan Treeknorm);2025;Zorg;% langer dan Treeknorm;Nza;een lager % is beter;Wet Marktordening Gezondheidszorg;NA;Toegankelijkheid zorg verbeteren;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;42,00000000000000;42,00000000000000;Rekenkamer
Gezonde levensverwachting (bij geboorte) - mannen;2020;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;66,40000000000001;66,40000000000001;Rekenkamer
Gezonde levensverwachting (bij geboorte) - mannen;2021;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;65,40000000000001;65,40000000000001;Rekenkamer
Gezonde levensverwachting (bij geboorte) - mannen;2022;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;63,20000000000000;63,20000000000000;Rekenkamer
Gezonde levensverwachting (bij geboorte) - mannen;2023;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;64,09999999999999;64,09999999999999;Rekenkamer
Gezonde levensverwachting (bij geboorte) - mannen;2024;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;63,50000000000000;63,50000000000000;Rekenkamer
Gezonde levensverwachting (bij geboorte) - mannen;2025;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;64,09999999999999;64,09999999999999;Rekenkamer
Gezonde levensverwachting (bij geboorte) - vrouwen;2020;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;65,80000000000000;65,80000000000000;Rekenkamer
Gezonde levensverwachting (bij geboorte) - vrouwen;2021;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;65,09999999999999;65,09999999999999;Rekenkamer
Gezonde levensverwachting (bij geboorte) - vrouwen;2022;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;62,30000000000000;62,30000000000000;Rekenkamer
Gezonde levensverwachting (bij geboorte) - vrouwen;2023;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;62,40000000000000;62,40000000000000;Rekenkamer
Gezonde levensverwachting (bij geboorte) - vrouwen;2024;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;62,00000000000000;62,00000000000000;Rekenkamer
Gezonde levensverwachting (bij geboorte) - vrouwen;2025;Zorg;NA;RIVM/CBS;een hogere leeftijd is beter;Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;Gezondste generatie;NA;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;62,00000000000000;62,00000000000000;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties BMR);2020;Zorg;NA;NA;Minimaal 95%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;95,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;93,59999999999999;93,59999999999999;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties BMR);2021;Zorg;NA;NA;Minimaal 95%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;95,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;93,59999999999999;93,59999999999999;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties BMR);2022;Zorg;NA;NA;Minimaal 95%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;95,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;92,70000000000000;92,70000000000000;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties BMR);2023;Zorg;NA;NA;Minimaal 95%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;95,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;89,40000000000001;89,40000000000001;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties BMR);2024;Zorg;NA;NA;Minimaal 95%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;95,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;88,80000000000000;88,80000000000000;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties BMR);2025;Zorg;NA;NA;Minimaal 95%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;95,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;88,80000000000000;88,80000000000000;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties totaal);2020;Zorg;NA;RIVM;Minimaal 90%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;90,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;90,80000000000000;90,80000000000000;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties totaal);2021;Zorg;NA;RIVM;Minimaal 90%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;90,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;91,30000000000000;91,30000000000000;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties totaal);2022;Zorg;NA;RIVM;Minimaal 90%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;90,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;90,59999999999999;90,59999999999999;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties totaal);2023;Zorg;NA;RIVM;Minimaal 90%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;90,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;84,20000000000000;84,20000000000000;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties totaal);2024;Zorg;NA;RIVM;Minimaal 90%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;90,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;83,70000000000000;83,70000000000000;Rekenkamer
Vaccinatiegraad Rijksvaccinatieprogramma zuigelingen (geregistreerde vaccinaties totaal);2025;Zorg;NA;RIVM;Minimaal 90%;Professionele norm WHO en RIVM voor effectieve bescherming;NA;NA;90,0;NA;NA;hoger;Beleidsafspraak;FALSE;NA;NA;86,00000000000000;86,00000000000000;Rekenkamer
Voldoende beweging (% bevolking > 4 jr.);2020;Zorg;% bevolking > 4 jr.;RIVM/CBS;2040: minimaal 75% (4-17 jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We focussen op (…) en op het stimuleren van bewegen;75,0;2040;NA;hoger;Beleidsafspraak;FALSE;NA;NA;52,70000000000000;52,70000000000000;Rekenkamer
Voldoende beweging (% bevolking > 4 jr.);2021;Zorg;% bevolking > 4 jr.;RIVM/CBS;2040: minimaal 75% (4-17 jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We focussen op (…) en op het stimuleren van bewegen;75,0;2040;NA;hoger;Beleidsafspraak;FALSE;NA;NA;47,20000000000000;47,20000000000000;Rekenkamer
Voldoende beweging (% bevolking > 4 jr.);2022;Zorg;% bevolking > 4 jr.;RIVM/CBS;2040: minimaal 75% (4-17 jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We focussen op (…) en op het stimuleren van bewegen;75,0;2040;NA;hoger;Beleidsafspraak;FALSE;NA;NA;44,30000000000000;44,30000000000000;Rekenkamer
Voldoende beweging (% bevolking > 4 jr.);2023;Zorg;% bevolking > 4 jr.;RIVM/CBS;2040: minimaal 75% (4-17 jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We focussen op (…) en op het stimuleren van bewegen;75,0;2040;NA;hoger;Beleidsafspraak;FALSE;NA;NA;45,10000000000000;45,10000000000000;Rekenkamer
Voldoende beweging (% bevolking > 4 jr.);2024;Zorg;% bevolking > 4 jr.;RIVM/CBS;2040: minimaal 75% (4-17 jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We focussen op (…) en op het stimuleren van bewegen;75,0;2040;NA;hoger;Beleidsafspraak;FALSE;NA;NA;46,20000000000000;46,20000000000000;Rekenkamer
Voldoende beweging (% bevolking > 4 jr.);2025;Zorg;% bevolking > 4 jr.;RIVM/CBS;2040: minimaal 75% (4-17 jr.);Nationaal Preventieakkoord 2018/Samenhangende preventiestrategie;NA;We focussen op (…) en op het stimuleren van bewegen;75,0;2040;NA;hoger;Beleidsafspraak;FALSE;NA;NA;47,00000000000000;47,00000000000000;Rekenkamer
